spmsg01

; Bulgarian spotter for iRacing
; Tony Stefanov 12/03/26
; v0.9

; msgId,                WAVE FILE NAME,         "text string"
SPCC_LEADATSF_PT2,      LEADATSF_PT2.WAV,       "...now!"

SPCC_LEADBEH,           LEADBEH.WAV,            "Here comes the leader."
SPCC_LEADFNT,           LEADFNT.WAV,            "The next car's the leader."
SPCC_LEADPIT,           LEADPIT.WAV,            "The leader's pitting now."
SPCC_LEADLAPPING,       LEADCOME.WAV,           "The leader is coming up on you, they're not our fight."

SPCC_CARSTOP,           CARSTOP.WAV,            "Car stopped ahead."
SPCC_CSTHI,             CSTHI.WAV,              "Car stopped up high."
SPCC_CSTLO,             CSTLO.WAV,              "Car stopped down low."
SPCC_CSTLT,             CSTLT.WAV,              "Car stopped on the left."
SPCC_CSTRT,             CSTRT.WAV,              "Car stopped on the right."
SPCC_GOHI,              GOHI.WAV,               "Go high!"
SPCC_GOLO,              GOLO.WAV,               "Go low!"
SPCC_GOLT,              GOLT.WAV,               "Go left!"
SPCC_GORT,              GORT.WAV,               "Go right!"
SPCC_LAPDWN,            LAPDWN.WAV,             "That car is a lap down."

SPCC_POSFT,             POSFT.WAV,              "The car in front is for position."
SPCC_POSFT,             RACINGFT.WAV,            "You are racing the car in front."
SPCC_POSFT,             POSFTGET.WAV,           "The car in front of you is for position. Go get them."
SPCC_POSFT,             SAMELAP.WAV,            "The car in front of you is on the same lap, you are racing them for position."

SPCC_POSFT2,            POSFT2.WAV,             "The next 2 cars in front are for position."
SPCC_POSFT3,            POSFT3.WAV,             "The next 3 cars in front are for position."
SPCC_SLOWCAR,           SLOWCAR.WAV,            "Slow car ahead."
SPCC_SLOWHI,            SLOWHI.WAV,             "Slow car up high."
SPCC_SLOWLO,            SLOWLO.WAV,             "Slow car down low."
SPCC_SLOWLT,            SLOWLT.WAV,             "You've got a slow car on the left."
SPCC_SLOWRT,            SLOWRT.WAV,             "You've got a slow car on the right."
SPCC_PACEIN,            PACEIN.WAV,             "The safety car is in..."
SPCC_PACEIN,            PACEIN_2.WAV,           "The safety car is off, be ready."
SPCC_PACEIN,            PACEIN_3.WAV,           "Safety car is off."
SPCC_PACEIN,            PACEIN_4.WAV,           "Safety car is off, time to do your job."
SPCC_PACEIN_RESTART,    NULL,                   NULL

SPCC_BKIN1ST,           BKIN1ST.WAV,            "You're back in the lead."
SPCC_BKIN1ST,           IN1ST.WAV,              "You're in 1st."
SPCC_BKIN1ST,           URLEAD.WAV,             "Ok, you are the leader."
SPCC_BKIN1ST,           URLEAD_2.WAV,           "You are the leader."
SPCC_BKIN1ST,           URLEAD_3.WAV,           "We have a new leader."
SPCC_BKIN1ST,           URLEAD_4.WAV,           "You are the leader, nice and smooth."
SPCC_BKIN2ND,           BKIN2ND.WAV,            "You're back in 2nd."
SPCC_BKIN3RD,           BKIN3RD.WAV,            "You're back in 3rd."
SPCC_BKIN4TH,           BKIN4TH.WAV,            "You're back in 4th."
SPCC_BKIN5TH,           BKIN5TH.WAV,            "You're back in 5th."

SPCC_IN1ST,             IN1ST.WAV,              "You're in 1st."
SPCC_IN1ST,             URLEAD.WAV,             "Ok, you are the leader."
SPCC_IN2ND,             IN2ND.WAV,              "Ok, you're in 2nd."
SPCC_IN2ND,             IN2ND_2.WAV,            "You're in 2nd position right now."
SPCC_IN2ND,             IN2ND_3.WAV,            "Nice and smooth, you're running 2nd."
SPCC_IN3RD,             IN3RD_3.WAV,            "You're now in 3rd."
SPCC_IN4TH,             IN4TH.WAV,              "You're in 4th position."
SPCC_IN5TH,             IN5TH.WAV,              "You're in 5th."
SPCC_TOP10,             TOP10.WAV,              "You're in the top 10."
SPCC_TOP20,             TOP20.WAV,              "You're in the top 20."

; optionally appended to the above at random if your position is improving
SPCC_GOODJOB,           GOODJOB.WAV,            "Good job."
SPCC_GOODJOB,           GOODJOB_2.WAV,          "Good job, settle in and get a rythm."
SPCC_GOODJOB,           GOODJOB_3.WAV,          "Doing great, really good job."
SPCC_GOODJOB,           GOODJOB_4.WAV,          "Good job, very nice."
SPCC_GOODJOB,           GOODJOB_2.WAV,          "Good job, very nice."

SPCC_1TOWIN,            1TOWIN.WAV,             "One more lap to win!"
SPCC_1TOWIN,            1TOWIN_2.WAV,           "White flag, nice and smooth."
SPCC_1TOWIN,            1TOWIN_3.WAV,           "Real nice work, this is the white flag lap."
SPCC_1TOWIN,            1TOWIN_4.WAV,           "I need one more good lap."

SPCC_1TOGO,             1TOGO.WAV,              "White flag. One more lap to go!"
SPCC_1TOGO,             1TOGO_2.WAV,            "You just got the white flag, that means one more lap to go."
SPCC_1TOGO,             1TOGO_3.WAV,            "White flag, stay smooth."
SPCC_1TOGO,             1TOGO_4.WAV,            "White flag this time."
SPCC_1TOGO,             1TOGO_5.WAV,            "White flag, White flag."
SPCC_1TOGO,             1TOGO_6.WAV,            "Last lap."
SPCC_2TOGO,             2TOGO.WAV,              "You've got 2 laps to go."
SPCC_2TOGO,             2TOGO_2.WAV,            "Two laps to go, two to go."
SPCC_2TOGO,             2TOGO_3.WAV,            "Two more, lets go."
SPCC_5TOGO,             5TOGO.WAV,              "You've got 5 laps to go."
SPCC_5TOGO,             5TOGO_2.WAV,            "5, 5 to go."
SPCC_5TOGO,             5TOGO_3.WAV,            "5 laps to go."
SPCC_10TOGO,            10TOGO.WAV,             "You've got 10 laps to go."
SPCC_10TOGO,            10TOGO_2.WAV,           "You've got 10 laps to go."
SPCC_10TOGO,            10TOGO_3.WAV,           "Great job, 10 to go."
SPCC_20TOGO,            20TOGO.WAV,             "20 more laps."
SPCC_20TOGO,            20TOGO_2.WAV,           "20 more laps."
SPCC_20TOGO,            20TOGO_3.WAV,           "20 more laps."

SPCC_5MINTOGO,          TOGO5.WAV,              "5 minutes to go."
SPCC_10MINTOGO,         TOGO10.WAV,             "10 minutes to go."
SPCC_20MINTOGO,         TOGO20.WAV,             "20 minutes to go."

SPCC_CHECKFLG,          CHECKFLG.WAV,           "All right there's the checkered flag."
SPCC_CHECKFLG,          ITSOVER.WAV,            "There's the flag, it's over."
SPCC_CHECKFLG,          ITSOVER_2.WAV,          "Checkered flag, checkered flag."

SPCC_ENDPRACT,          ENDPRACT.WAV,           "Practice is over, head on in."

SPCC_ENDWARM,           ENDWARM.WAV,            "Ok, warmup's over, bring it on in."

SPCC_ENDRACE,           ENDRACE.WAV,            "Ok, the race is over, bring it on in."

SPCC_DIG,               DIG.WAV,                "Keep digging."
SPCC_DIG,               DIG2.WAV,               "Keep digging!"
SPCC_DIG,               DIG3.WAV,               "Just keep hitting your marks!"

SPCC_GREATJOB,          GREATJOB.WAV,           "Great job, you did really well."
SPCC_GREATJOB,          GREATJOB_2.WAV,         "Good job, very good job."
SPCC_GREATJOB,          GREATJOB_3.WAV,         "Nice run, solid work."
SPCC_HALFWAY,           HALFWAY.WAV,            "Okay, we're halfway to the finish."
SPCC_HALFWAY,           HALFWAY_2.WAV,          "We're half way in the race."
SPCC_KEEPUP,            KEEPUP.WAV,             "Keep it up, keep it up, keep digging!"
SPCC_KEEPUP,            KEEPUP_2.WAV,           "Doing a good job, keep it nice and smooth."

SPCC_NEXTTIME,          NEXTTIME.WAV,           "Ok, we'll get 'em next time."
SPCC_NEXTTIME,          BRHOME.WAV,             "Bring it back to pits, we're going."
SPCC_NEXTTIME,          NEXTTIME_2.WAV,        "Better schedule some testing.  We'll get them next time."

SPCC_QUALSTR1,          QUALSTR1.WAV,           "Ok, here comes your first timed lap..."
SPCC_QUALSTR2,          QUALSTR2.WAV,           "One more lap."
SPCC_QUALSTRT,          QUALSTRT.WAV,           "Ok, here comes your timed lap..."
SPCC_SRVBLK,            SRVBLK.WAV,             "You've got to come in for the black flag."
SPCC_SRVBLK2,           SRVBLK2.WAV,            "Come in for the black flag or you'll be disqualified!"

SPCC_UWON,              UWON.WAV,               "YOU WON!! Awesome job!"
SPCC_UWON,              UWON2.WAV,              "YOU WON!! YES!!"
SPCC_UWON,              UWON3.WAV,              "YOU WON!! See you in victory lane!"
SPCC_UWON,              UWON4.WAV,              "YOU WON!! Dinner's on me!"
SPCC_UWON,              UWON6.WAV,              "YOU WON!! Yeah! We did it! Too bad it wasn't for a million..."
SPCC_UWON,              UWON8.WAV,              "YOU WON!! You deserve that win, well done!"
SPCC_UWON,              UWON9.WAV,              "YOU WON!! You drove a great race."
SPCC_UWON,              UWON10.WAV,             "YOU WON!! Why did the others bother to show up?"

SPCC_UWONMAYBE,         UWONMAYBE.WAV,          "YOU WON!! You have outstanding penalties. We'll have to wait for the official results."
SPCC_SCORINGENDED,		SCORINGEND.WAV,			"Race control scoring has ended."

SPCC_PERSONALBESTLAP,   SESLAPFAST.WAV,         "That was your fastest lap of the session."
SPCC_PERSONALBESTLAP,   SESLAPFAST_2.WAV,       "You've just set your fastest lap of the session."
SPCC_PERSONALBESTLAP,   SESLAPFAST_3.WAV,       "New fastest lap for you!"

SPCC_FASTESTCARNUM,     CAR.WAV,                "Car"
SPCC_FASTESTCARNUM_PT2, SESLAPFASTP.WAV,        "just set the fastest lap"
SPCC_FASTESTCARPOS,     SESLAPP.WAV,            "The car in P"
SPCC_FASTESTCARPOS_PT2, SESLAPFASTP.WAV,        "just set the fastest lap"
SPCC_FASTESTCARPOS_P1,  NULL,                   NULL
SPCC_FASTESTCARPOS_P2,  NULL,                   NULL

SPCC_PLYRSESFSTLAP,     FASTSET.WAV,            "You just set the fastest lap!"
SPCC_PLYRSESFSTLAP,     FASTGOT.WAV,            "You've got the fastest lap!"

SPCC_LEADERLAPTIME,     SECTLEADTIME.WAV,       "The leader just did a:"
SPCC_LEADERLAPTIME,     SECTLEADRUN.WAV,        "The leader is running "
SPCC_LEADERLAPTIME_PT2, NULL,                   NULL
SPCC_NEWLEADER_PT1,     CAR.WAV,                "Car"
SPCC_NEWLEADER_PT2,     LEADTAKE.WAV,           "has taken the lead."
SPCC_NEWLEADER_PT2,     LEADNUM.WAV,            "is now leading."
SPCC_NEWLEADER_PT2,     LEADFRT.WAV,            "is up front."

SPCC_GAINCARFRONT,      SESLAPGAIN.WAV,         "You're gaining on the car in front."
SPCC_LOSECARFRONT,      SESLAPLOSE.WAV,         "You're losing the car in front."
SPCC_CARBEHINDGAIN,     SESLAPCLOSE.WAV,        "The car behind is closing on you."
SPCC_CARBEHINDLOSE,     SESLAPAWAY.WAV,         "You're pulling away from the car behind."
SPCC_GAPIS,             SESLAPGAP.WAV,          "The gap is"
SPCC_GAPIS_PT2,         NULL,                   "seconds."
SPCC_FASTERSECTOR,      SECTTHEYFAST.WAV,       "They are faster than you in sector"
SPCC_SLOWERSECTOR,      SECTTHEYSLOW.WAV,       "They are slower than you in sector"
SPCC_FASTERCAR,         SESFASTER.WAV,          "Faster car coming up quick!"
SPCC_FASTERCAR,         LEADFSTTRFC.WAV,        "Faster traffic approaching."
SPCC_FASTERCARS,        LEADGROUP.WAV,          "Group of faster cars approaching."
SPCC_FASTERCARS,        LEADFSTTRFC.WAV,        "Faster traffic approaching."
SPCC_CARFRONTPIT,       CARFRTPIT.WAV,          "The car in front is pitting."
SPCC_CARBEHINDPIT,      CARBHDPIT.WAV,          "The car behind is pitting."
SPCC_ESTSOF,            SOF1.WAV,               "The estimated SOF is:"
SPCC_COMPFIELD_HI,      OPPPOD.WAV,             "We expect to be fighting for the podium."
SPCC_COMPFIELD_HI,      OPPCLN.WAV,             "Keep it clean, a DNF today would hurt our points a lot."
SPCC_COMPFIELD_MID,     OPPSHARP.WAV,           "It's competitive out there. Head down, stay sharp."
SPCC_COMPFIELD_MID,     OPPTIGHT.WAV,           "Tight field today, look for opportunities."
SPCC_COMPFIELD_LOW,     OPPPOINT.WAV,          "There are a lot of points on the table. Be smart and get a good finish."
SPCC_COMPFIELD_LOW,     OPPGO.WAV,              "Let's go points racing."
SPCC_GOODPOS,           GOODWELL.WAV,           "It's going well, keep at it."
SPCC_GOODPOS,           GOODLOOK.WAV,           "Things are looking good."
SPCC_GOODPOS,           GOODBE.WAV,             "We are where we expected to be."
SPCC_DOBETTER,          IMPROVEOPT.WAV,         "This is less than optimal."
SPCC_DOBETTER,          IMPROVEPUSH.WAV,        "Time to push."
SPCC_DOBETTER,          IMPROVEMOVE.WAV,        "We can move up."
SPCC_PODPOS,            POSPOD.WAV,             "We are in a podium position."
SPCC_PODPOS,            POSGOOD.WAV,            "Podium won't be bad"
SPCC_PODPOS,            POSGRT.WAV,             "Keep it up, we are in a great spot!"

; said "Catch the 23 car"
SPCC_PACE_CATCH_PACE,   PACE_CATCH_PACE.WAV,    "Catch the safety car."
SPCC_PACE_CATCH,        PACE_CATCH.WAV,         "Catch the"
SPCC_PACE_CATCH_PT2,    NULL,     		 NULL

; said "Don't pass the 32 car"
SPCC_PACE_DONTPASS_PACE, PACE_DONTPASS_PACE.WAV, "Don't pass the safety car."
SPCC_PACE_DONTPASS,     PACE_DONTPASS.WAV,       "Don't pass the"
SPCC_PACE_DONTPASS_PT2,  NULL.WAV,  		 NULL

; said "Follow the pace car"
SPCC_PACE_FOLLOW_PACE,  PACE_FOLLOW_PACE.WAV,   "Follow the safety car."
SPCC_PACE_FOLLOW,       PACE_FOLLOW.WAV,        "Follow the"
SPCC_PACE_FOLLOW_PT2,   NULL,    		NULL

; said "Let the 13 car by"
SPCC_PACE_LETBY_PACE,   PACE_LETBY_PACE.WAV,    "Let the safety car by."
SPCC_PACE_LETBY,        PACE_LETBY.WAV,         "Let the"
SPCC_PACE_LETBY_PT2,    NULL,     		 NULL
SPCC_PACE_LETBY_PT2,    PACE_LETBY_PT2_POS.WAV, "car by, they had the position when the yellow flag came out."

; said "Pass the 2 car"
SPCC_PACE_PASS_PACE,    PACE_PASS_PACE.WAV,     "Pass the safety car."
SPCC_PACE_PASS,         PACE_PASS.WAV,          "Pass the"
SPCC_PACE_PASS_PT2,     NULL,      		NULL

SPCC_YOULUCKYDOG,       NULL,   	"You are the Lucky Dog, get your lap back by passing the field on the outside."
SPCC_YOULUCKYDOG,       NULL, 		"Alrighty the lucky dog, pass on the outside."
SPCC_YOULUCKYDOG,       NULL, 		"We do have the free pass, you may pass the caution car on the outside."

; said "Car 23 got the lucky dog, let them by"
SPCC_GOTLUCKYDOG,       NULL,   "Car"
SPCC_GOTLUCKYDOG_PT2,   NULL, "got the Lucky Dog, let them by on the outside."

SPCC_GWC_EXTENDED,      NULL,  "The race has been extended so we can have a green white checkered finish."
SPCC_GWC_EXTENDED,      NULL, "Looks like we'll have a green-white-checkered finish when this caution is over."
SPCC_GWC_EXTENDED,      NULL, "There's a green-white-checkered finish when the yellow clears."
SPCC_GWC_EXTENDED,      NULL, "We've got a green-white-checkered finish after this caution."
SPCC_GWC_EXTENDED,      NULL, "There's a green-white-checkered finish when the yellow clears."

SPCC_GWC_FINAL,         NULL,     "Looks like this is the final time we'll try for a green-white-checkered finish."
SPCC_GWC_FINAL,         NULL,   "This will be the last green-white-checkered caution period."

SPCC_TIRESETSREMAINING_P0, TIRESETSREMAINING_P0.WAV, "You are out of tires."
SPCC_TIRESETSREMAINING_P0, TIRESETSREMAINING_P0_2.WAV, "That's it for tires, make them last the rest of the race."
SPCC_TIRESETSREMAINING_P1, TIRESETSREMAINING_P1.WAV, "You only have 1 tire set remaining."
SPCC_TIRESETSREMAINING_P1, TIRESETSREMAINING_P1_2.WAV, "Be mindful you only have 1 set of tires remaining."
SPCC_LEFTTIRESETSREMAINING_P0, LEFTTIRESETSREMAINING_P0.WAV, "You're out of left sets of tires."
SPCC_LEFTTIRESETSREMAINING_P0, LEFTTIRESETSREMAINING_P0_2.WAV, "There are no remaining left side tires for the race."
SPCC_LEFTTIRESETSREMAINING_P1, LEFTTIRESETSREMAINING_P1.WAV, "You only have 1 left set of tires remaining."
SPCC_LEFTTIRESETSREMAINING_P1, LEFTTIRESETSREMAINING_P1_2.WAV, "Just a reminder that you only have 1 set of left tires remaining."
SPCC_RIGHTTIRESETSREMAINING_P0, RIGHTTIRESETSREMAINING_P0.WAV, "You're out of right sets of tires."
SPCC_RIGHTTIRESETSREMAINING_P0, RIGHTTIRESETSREMAINING_P0_2.WAV, "Drive smart, there are no more right side tires to put on."
SPCC_RIGHTTIRESETSREMAINING_P1, RIGHTTIRESETSREMAINING_P1.WAV, "You only have 1 right set of tires remaining."
SPCC_RIGHTTIRESETSREMAINING_P1, RIGHTTIRESETSREMAINING_P1_2.WAV, "Just a heads up, you know you only have 1 set of right side tires remaining."
SPCC_FRONTTIRESETSREMAINING_P0, FRONTTIRESETSREMAINING_P0.WAV, "You're out of front sets of tires."
SPCC_FRONTTIRESETSREMAINING_P0, FRONTTIRESETSREMAINING_P0_2.WAV, "That's it for front tires, we can't change those if you chew them up."
SPCC_FRONTTIRESETSREMAINING_P1, FRONTTIRESETSREMAINING_P1.WAV, "You only have 1 front set of tires remaining."
SPCC_FRONTTIRESETSREMAINING_P1, FRONTTIRESETSREMAINING_P1_2.WAV, "Now remember, you only have 1 set of front tires remaining."
SPCC_REARTIRESETSREMAINING_P0, REARTIRESETSREMAINING_P0.WAV, "You're out of rear sets of tires."
SPCC_REARTIRESETSREMAINING_P0, REARTIRESETSREMAINING_P0_2.WAV, "That's it for rear tires, we can't change those if you eat them up."
SPCC_REARTIRESETSREMAINING_P1, REARTIRESETSREMAINING_P1.WAV, "You only have 1 rear set of tires remaining."
SPCC_REARTIRESETSREMAINING_P1, REARTIRESETSREMAINING_P1_2.WAV, "Now remember, you only have 1 set of rear tires remaining."
SPCC_LFTIRESREMAINING_P0, LFTIRESREMAINING_P0.WAV, "You're out of left front tires."
SPCC_LFTIRESREMAINING_P0, LFTIRESREMAINING_P0_2.WAV, "Be aware, you got zero tires for the left front."
SPCC_LFTIRESREMAINING_P1, LFTIRESREMAINING_P1.WAV, "You only have 1 left front tire remaining."
SPCC_LFTIRESREMAINING_P1, LFTIRESREMAINING_P1_2.WAV, "Heads up, you only got 1 tire remaining for that left front."
SPCC_RFTIRESREMAINING_P0, RFTIRESREMAINING_P0.WAV, "You're out of right front tires."
SPCC_RFTIRESREMAINING_P0, RFTIRESREMAINING_P0_2.WAV, "Be aware, you got zero tires for the right front."
SPCC_RFTIRESREMAINING_P1, RFTIRESREMAINING_P1.WAV, "You only have 1 right front tire remaining."
SPCC_RFTIRESREMAINING_P1, RFTIRESREMAINING_P1_2.WAV, "Just a heads up, you only got 1 tire remaining for that right front."
SPCC_LRTIRESREMAINING_P0, LRTIRESREMAINING_P0.WAV, "You're out of left rear tires."
SPCC_LRTIRESREMAINING_P0, LRTIRESREMAINING_P0_2.WAV, "Be aware, you got zero tires for the left rear."
SPCC_LRTIRESREMAINING_P1, LRTIRESREMAINING_P1.WAV, "You only have 1 left rear tire remaining."
SPCC_LRTIRESREMAINING_P1, LRTIRESREMAINING_P1_2.WAV, "Heads up, you only got 1 tire remaining for that left rear."
SPCC_RRTIRESREMAINING_P0, RRTIRESREMAINING_P0.WAV, "You're out of right rear tires."
SPCC_RRTIRESREMAINING_P0, RRTIRESREMAINING_P0_2.WAV, "Just letting you know, you got zero tires for the right rear."
SPCC_RRTIRESREMAINING_P1, RRTIRESREMAINING_P1.WAV, "You only have 1 right rear tire remaining."
SPCC_RRTIRESREMAINING_P1, RRTIRESREMAINING_P1_2.WAV, "Heads up, you only got 1 tire remaining for that right rear."
SPCC_STARTINGTIRESETS_P0, STARTINGTIRESETS_P0.WAV, "You don't get any extra tire sets for this race. So let's be smart out there."
SPCC_STARTINGTIRESETS_P0, STARTINGTIRESETS_P0_2.WAV, "There's no tire changes allowed during this race. Treat em right and good luck."
SPCC_STARTINGTIRESETS_P1, STARTINGTIRESETS_P1.WAV, "You only have one additional set of tires for this race."
SPCC_STARTINGTIRESETS_P1, STARTINGTIRESETS_P1_2.WAV, "There's only one additional set of tires for this race."
SPCC_STARTINGTIRESETS_P2, NULL,                   NULL
SPCC_STARTINGTIRESETS,  STARTINGTIRESETS.WAV,   "You have"
SPCC_STARTINGTIRESETS,  STARTINGTIRESETS_2.WAV, "There are"
SPCC_STARTINGTIRESETS_PT2, STARTINGTIRESETS_PT2.WAV, "additional sets of tires for this race. Be smooth and have a good run."
SPCC_STARTINGTIRESETS_PT2, STARTINGTIRESETS_PT2_2.WAV, "additional sets of tires during this race. Have a good race."
SPCC_TIRECOMPOUND_FORCED, FORCEDTIRECOMPOUND.WAV, "Your race tire has been changed to the compound you qualified with."
SPCC_TIRECOMPOUND_FORCED, FORCEDTIRECOMPOUND_2.WAV, "We changed your race tire back to the qualifying rubber."
SPCC_TIRECMPDRULERMD,   TIRECMPNEED.WAV,        "We need to change to a new tire compound during the race, or else we'll be disqualified."
SPCC_TIRECMPDRULERMD,   TIRECMPCNGDQ.WAV,       "We'll be disqualified if we don't change tire compounds before the race is over."
SPCC_TIRECMPDCHGD,      TIRECMPCNGD.WAV,        "Tire compounds have been changed, we're all set."
SPCC_TIRECMPDCHGD,      TIRECMPSWTHPPY.WAV,     "We've switched tire compounds, race control is happy."
SPCC_TIRECMPDCHGRMD,    TIRECMPCNGRE.WAV,       "Don't forget to change to a different tire compound!"
SPCC_TIRECMPDCHGFAIL,   TIRECMPCNAGAIN.WAV,     "We need to stop again to change tire compounds."
SPCC_TIREQUALCMPFCD,    TIREQUALCMPFCD.WAV,     "You'll be forced to start the race on the tire compound from your best qualifying lap."
SPCC_TIREON_DRY,        TIREDRY.WAV,            "You're on a dry tire."
SPCC_TIREON_WET,        TIREWET.WAV,            "You're on a wet tire."
SPCC_TIREON_INTER,      TIREINT.WAV,            "You're on an intermediate tire."
SPCC_TIREON_HARD,       TIREHARD.WAV,           "You're on the hard tire."
SPCC_TIREON_MED,        TIREMED.WAV,            "You're on the medium tire."
SPCC_TIREON_SOFT,       TIRESOFT.WAV,           "You're on the soft tire."
SPCC_TIREON_QUALI,      TIREQUL.WAV,            "You're on a qualifying tire."
SPCC_TIREON_ALLP,       TIREALL.WAV,            "You're on an all purpose tire."
SPCC_INCINSEC,          SECTINC.WAV,            "There's an incident in sector"
SPCC_INCAHEADS_PT1,     INCTHERES.WAV,          "There's an incident"
SPCC_INCAHEADS_PT2,     AHEAD.WAV,              "seconds ahead."
SPCC_INCAHEAD,          AHEADINC.WAV,           "There's an incident ahead."
SPCC_INCBEHINDS_PT1,    INCTHERES.WAV,          "There's an incident"
SPCC_INCBEHINDS_PT2,    BEHINDU.WAV,            "seconds behind."
SPCC_INCBEHIND,         BEHINDINC.WAV,          "There's an incident behind"
SPCC_OFFAHEADS_PT1,     GONEOFF.WAV,            "Someone's gone off"
SPCC_OFFAHEADS_PT2,     AHEAD.WAV,              "seconds ahead."
SPCC_OFFAHEAD,          AHEADOFF.WAV,           "Someone's gone off ahead."
SPCC_OFFBEHINDS_PT1,    GONEOFF.WAV,            "Someone's gone off"
SPCC_OFFBEHINDS_PT2,    BEHINDU.WAV,            "seconds behind."
SPCC_OFFBEHIND,         BEHINDOFF.WAV,          "Someone's gone off behind."
SPCC_LEADOFF,           LEADOFF.WAV,            "The leader's gone off!"
SPCC_LEADINC,           LEADINC.WAV,            "There's an incident involving the leader."
SPCC_ACARAHEADOFF,      CAROFFAHD.WAV,          "There's a car off ahead"
SPCC_CARFRONTOFF,       CARFRTOFF.WAV,          "The car in front has gone off"
SPCC_CARBEHINDOFF,      CARBHDOFF.WAV,          "The car behind has gone off"
SPCC_WRECKINTURN,       TURNWRECK.WAV,          "Wrecking in turn"
SPCC_WRECKFRONTSTRETCH, WRECKFT.WAV,            "Wrecking on the front stretch"
SPCC_WRECKBACKSTRETCH,  WRECKBK.WAV,            "Wrecking on the back stretch"
SPCC_WRECKTRIOVAL,      WRECKTRI.WAV,           "Wrecking in the trioval"
SPCC_CONDCLEAR,         CLMTCLR.WAV,            "Conditions are clear."
SPCC_CONDNOCHG,         CLMTNOCHNG.WAV,         "No expected change in conditions."
SPCC_CONDNOCHG,         RAINCONTEXP.WAV,        "We expect these conditions to continue."
SPCC_DRIZZINSPOTS,      CLMTDRIZ.WAV,           "Bit of a drizzle in spots."
SPCC_ALLSUN,            RAINSUN.WAV,            "Nothing but sunshine all day."
SPCC_NORAIN,            CLMTNORAIN.WAV,         "No rain in sight."
SPCC_NORAIN,            RAINNO.WAV,             "No rain in the forecast."
SPCC_RAININAREA,        RAINAREA.WAV,           "Looks like there's rain in the area, be mindful."
SPCC_RAINCLOSE,         RAINCLOSE.WAV,          "Rain is close."
SPCC_RAINCLOSE,         RAINSOON.WAV,           "We expect rain soon."
SPCC_RAINCOMINGMAYBE,   RAINCOMING.WAV,         "There might be some rain coming through."
SPCC_LIGHTRAINSOON,     RAINLGTSOON.WAV,        "We expect light rain soon."
SPCC_HEAVYRAINSOON,     RAINHVYSOON.WAV,        "We expect heavy rain soon."
SPCC_RAINNOSTOP,        RAINCONTNOSTOP.WAV,     "No sign of this rain stopping."
SPCC_HEAVIERRAIN,       RAINGETHVY.WAV,         "Rain is going to get heavier."
SPCC_LIGHTERRAIN,       RAINGETLGT.WAV,         "Rain is going to lighten up."
SPCC_RAINCLEARSOON,     RAINCLRSOON.WAV,        "Rain should clear up soon."
SPCC_RAINCLEARSOMEPT,   RAINCLRUP.WAV,          "This rain should clear up at some point."
SPCC_SESSIONDRY,        SESDRY.WAV,             "It's now a dry session."
SPCC_SESSIONWET,        SESWET.WAV,             "It's now a wet session."
SPCC_SESDECLAREDWET,    SESDECWET.WAV,          "The session has been declared wet."
SPCC_DRSENABLE,         DRSENAB.WAV,            "DRS is enabled."
SPCC_DRSDISABLE,        DRSDISB.WAV,            "DRS is disabled."
SPCC_DRYTIREWANT,       RAINDRYTIRE.WAV,        "Let us know if you want dry tires."
SPCC_RAINTIREWANT,      RAINTIRE.WAV,           "Let us know if you want rain tires."
SPCC_RAINGONE,          RAINGONE.WAV,           "Rain should be gone for now."
SPCC_RAINNOLAST,        RAINNOLAST.WAV,         "This rain shouldn't last the whole race."
SPCC_RAINCLRING,        RAINCLRING.WAV,         "Rain is clearing up."
SPCC_NEWUSERFIRSTTIME,  NEWUSERPOINT.WAV,       "So, it's your first time on the track. I'll give you some pointers."
SPCC_NEWUSERCONFIGCNTRL, NEWUSERCONTROL.WAV,     "Click Configure Controls at the top of the screen to get yourself set up."
SPCC_NEWUSERWARM,       NEWUSERWARM.WAV,        "Okay, let's get you moving down the track. Click Warmup at the top of the screen."
SPCC_NEWUSERDRIVE,      NEWUSERGEAR.WAV,        "Put it in gear and give it some gas. Just drive for a minute and get a feel for the car."
SPCC_NEWUSERREADYTORACE, NEWUSERPRACTICE.WAV,    "When you're ready for a practice race, stop the car, and hold down the Escape key to exit the car."
SPCC_NEWUSERNEXTBUTT,   NEWUSERNEXT.WAV,        "Now, click the Next button at the top of the screen."
SPCC_NEWUSERRACE,       NEWUSER5RACE.WAV,       "This is going to be a 5-lap practice race. Don't worry, nothing's at stake here."
SPCC_NEWUSERGRID,       NEWUSERGRID.WAV,        "Click Grid at the top of the screen to grid up."
SPCC_NEWUSERPACE,       NEWUSERPACE.WAV,        "Wait for the pace car to start moving..."
SPCC_NEWUSERGREEN,      NEWUSERGREEN.WAV,       "Wait for the green light..."
SPCC_NEWUSERKEEPUP,     NEWUSEREASE.WAV,        "Ease onto the throttle and keep up with the back of the field. Do not pass until you see the green!"
SPCC_NEWUSERRESTART,    NEWUSERRESTART.WAV,     "If you want to restart the race at any time, exit the car, then click the Previous button to the left of the Race button."
SPCC_NEWUSERLAP1,       NEWUSER1ST.WAV,         "That's your first lap. Great job."
SPCC_NEWUSERLAP2,       NEWUSERLAP2.WAV,        "That was lap 2."
SPCC_NEWUSERLAP3,       NEWUSERLAP3.WAV,        "That was lap 3, keep going."
